year,ent,gap,explained,unexplained
2009,27,0.017832181058423657,-0.13669163881357294,0.1545238198719966
2009,28,0.139615161471089,-0.07922861084749706,0.21884377231858604
2009,29,0.08530051235714975,-0.13559954615998115,0.2209000585171309
2009,30,0.045371987501194866,-0.16068489557278393,0.2060568830739788
2009,31,0.17362625811168986,-0.12133315617362657,0.2949594142853164
2009,32,0.042783228589240885,-0.13963443671309447,0.18241766530233536
2010,1,0.03523889528787283,-0.1500022379502635,0.18524113323813632
2010,2,0.07973148195936641,-0.07155545921978797,0.15128694117915437
2010,3,0.16115833382587041,-0.05970576728087236,0.22086410110674276
2010,4,-0.03430307139747324,-0.1957127740111909,0.16140970261371765
2010,5,0.039397101746717844,-0.0995413228834011,0.13893842463011896
2010,6,0.11810287976000833,-0.08375137783521282,0.20185425759522113
2010,7,-0.11841303014666238,-0.2802964406663079,0.1618834105196455
2010,8,-0.011710366966454444,-0.1561781451577752,0.14446777819132076
2010,9,0.03869002906965768,-0.07608060087641598,0.11477062994607366
2010,10,0.0573711186464303,-0.12912746611661233,0.18649858476304262
2010,11,0.11460626264267582,-0.09246323268196802,0.20706949532464383
2010,12,0.14970495609796153,-0.050717364859696044,0.20042232095765758
2010,13,0.07081696051197195,-0.14606820373137552,0.21688516424334747
2010,14,0.11837634458484736,-0.09325279946503144,0.21162914404987881
2010,15,0.025878530844494207,-0.12962952429555868,0.1555080551400529
2010,16,0.10225180379170418,-0.10971974996240037,0.21197155375410454
2010,17,0.16158278212947152,-0.02099167418423163,0.18257445631370314
2010,18,0.02323637896050279,-0.18675539684084724,0.20999177580135003
2010,19,0.03932623183766282,-0.13596683154154193,0.17529306337920475
2010,20,0.11575287182584226,-0.09805131921612215,0.2138041910419644
2010,21,0.08185665444515866,-0.12177219649914468,0.20362885094430333
2010,22,0.15107391821107718,-0.027783876493952094,0.17885779470502927
2010,23,0.09763808289935838,-0.08483259410034151,0.18247067699969988
2010,24,-0.058299455674536205,-0.18826208505390182,0.12996262937936562
2010,25,0.06331827079716934,-0.10417835536554701,0.16749662616271635
2010,26,0.06435170815919022,-0.10594589172591726,0.17029759988510748
2010,27,0.04654017477194117,-0.11563573491410724,0.1621759096860484
2010,28,0.08853710176554408,-0.08418063069181493,0.172717732457359
2010,29,0.016467010889792633,-0.14524394686025435,0.16171095775004699
2010,30,0.07090442830027133,-0.10046466683259302,0.17136909513286436
2010,31,0.10542509407764022,-0.14707126479574412,0.25249635887338434
2010,32,0.023638989401205457,-0.17294727723948863,0.1965862666406941
2011,1,-0.001544903045656909,-0.15163404324354152,0.1500891401978846
2011,2,0.058906611952364685,-0.09494541509292459,0.15385202704528927
2011,3,0.14054030284478802,-0.08550580135082353,0.22604610419561155
2011,4,-0.09676590689127718,-0.2351771217816928,0.13841121489041563
2011,5,0.04541776824200916,-0.11071342107572972,0.1561311893177389
2011,6,0.1401018207512328,-0.07225736733954502,0.2123591880907778
2011,7,-0.11733062162897756,-0.26299057484716254,0.14565995321818498
2011,8,0.024811719456167225,-0.1258304229267307,0.15064214238289791
2011,9,0.04595421420265122,-0.08919059042005599,0.13514480462270723
2011,10,0.006155799430317188,-0.13419034299677582,0.140346142427093
2011,11,0.12116821611510975,-0.08776872822593443,0.20893694434104418
2011,12,0.15482541110400838,-0.04107914483115719,0.19590455593516556
2011,13,0.07457704768580253,-0.15896601391053902,0.23354306159634156
2011,14,0.10956668300024308,-0.07547258421393875,0.18503926721418185
2011,15,0.02904795855206288,-0.12254769778781685,0.15159565633987973
2011,16,0.059582314380342005,-0.11575830337151652,0.17534061775185852
2011,17,0.10318994926147074,-0.03773546105464085,0.14092541031611158
2011,18,0.027371054972565645,-0.16708813329309594,0.19445918826566158
2011,19,0.01783789541405234,-0.13583923981931922,0.15367713523337156
2011,20,0.07527644819480095,-0.11095909958817894,0.1862355477829799
2011,21,0.10975433955235392,-0.09589975716901852,0.20565409672137244
2011,22,0.11149849635726472,-0.033510675096609335,0.14500917145387404
2011,23,0.08668616866988987,-0.09119857987618037,0.17788474854607023
2011,24,-0.04082658428683139,-0.1916145524407178,0.1507879681538864
2011,25,0.045381221840165686,-0.12339181712798443,0.1687730389681501
2011,26,0.06492586677703471,-0.11666143415474259,0.1815873009317773
2011,27,0.03441619348941849,-0.12187502538620135,0.15629121887561984
2011,28,0.10797983681105539,-0.05742812204405458,0.16540795885510995
2011,29,0.06027139892027655,-0.13313124929193124,0.1934026482122078
2011,30,-0.010616505089777739,-0.1398667169034772,0.12925021181369947
2011,31,0.14206616641347214,-0.12172160759767928,0.2637877740111514
2011,32,0.003962005590631534,-0.16006282777553238,0.1640248333661639
2012,1,-0.0014100376223069588,-0.15196400807426103,0.15055397045195407
2012,2,0.057627996533970105,-0.08104955737720627,0.13867755391117637
2012,3,0.1003392328283983,-0.06459105584824738,0.16493028867664566
2012,4,-0.06401159169049464,-0.2479228109617769,0.18391121927128226
2012,5,-0.0016609814339370033,-0.14229772764606502,0.14063674621212802
2012,6,0.11198135605175352,-0.07179151726618294,0.18377287331793646
2012,7,-0.09559334158910016,-0.25543806644347894,0.15984472485437878
2012,8,-0.01166390457171751,-0.1430885323855284,0.1314246278138109
2012,9,0.0794322787100068,-0.07074260751968738,0.15017488622969416
2012,10,0.017709779500955314,-0.15285874076020511,0.17056852026116043
2012,11,0.09535751014305927,-0.09304318515085407,0.18840069529391335
2012,12,0.10497570506899567,-0.09807325582320539,0.20304896089220106
2012,13,0.01265979295869979,-0.18260563474204536,0.19526542770074515
2012,14,0.11544621931302501,-0.07162384078500218,0.18707006009802718
2012,15,0.0424522422249245,-0.10201686256513934,0.14446910479006383
2012,16,0.08198896043536319,-0.10336995191862568,0.18535891235398888
2012,17,0.09585032784649616,-0.05919312893080505,0.15504345677730122
2012,18,-0.006227391810865512,-0.16586504793106444,0.15963765612019892
2012,19,0.04632405154003294,-0.13102807346556578,0.17735212500559872
2012,20,0.08542292825959041,-0.10885360736734047,0.19427653562693087
2012,21,0.04481014124687377,-0.11709251316865306,0.16190265441552681
2012,22,0.09199777535427955,-0.08865509622035131,0.18065287157463086
2012,23,0.028169925445194366,-0.10629698912152448,0.13446691456671883
2012,24,-0.05503509053730227,-0.21091280738841603,0.15587771685111376
2012,25,0.07364037589724237,-0.10820714122056838,0.18184751711781075
2012,26,0.05041503498512867,-0.11367363036278218,0.16408866534791083
2012,27,-0.019618336094671562,-0.14391307450574037,0.1242947384110688
2012,28,0.07571738892553714,-0.10115893646851656,0.1768763253940537
2012,29,0.049698657521531686,-0.15612160419757815,0.20582026171910983
2012,30,0.08444503796857461,-0.0876904073252528,0.1721354452938274
2012,31,0.10611826703570237,-0.11338221783932355,0.21950048487502594
2012,32,-0.0066926163045577525,-0.13316330421902772,0.12647068791446997
2013,1,-0.03438186060996795,-0.16779143999272586,0.1334095793827579
2013,2,0.049349154979226206,-0.0912555283928245,0.1406046833720507
2013,3,0.11117318520042385,-0.08380425711489016,0.194977442315314
2013,4,-0.024748286436423683,-0.16636922349601904,0.14162093705959536
2013,5,0.036802397385514496,-0.12491532438104218,0.1617177217665567
2013,6,0.18377982810765392,-0.01604341369816069,0.19982324180581462
2013,7,-0.14391623473834692,-0.3090793906232416,0.16516315588489466
2013,8,0.07438797186531865,-0.09585475763812125,0.17024272950343988
2013,9,0.04364702857428515,-0.09824131041086512,0.14188833898515027
2013,10,0.04076936930258146,-0.1233962294312645,0.16416559873384595
2013,11,0.11475255969340559,-0.08789114475536546,0.20264370444877106
2013,12,0.11796964810421784,-0.07191555998909191,0.18988520809330975
2013,13,-0.015513224280427451,-0.16300653884818553,0.14749331456775808
2013,14,0.1330287805466117,-0.0651086959910147,0.19813747653762642
2013,15,0.10405780746037774,-0.06949359438425189,0.17355140184462964
2013,16,0.13100328486425727,-0.09045234794487493,0.22145563280913222
2013,17,0.12190636219118556,-0.05410511540496836,0.17601147759615393
2013,18,0.05166725695926999,-0.14057837777749668,0.19224563473676667
2013,19,0.0725781539852619,-0.08465206031576483,0.15723021430102674
2013,20,0.10588446445788424,-0.07611372297574139,0.1819981874336256
2013,21,0.09786816853752267,-0.11175800423735975,0.20962617277488244
2013,22,0.1010288377964148,-0.05511051089377931,0.1561393486901941
2013,23,0.06281885920499697,-0.07816499284994474,0.1409838520549417
2013,24,-0.037769662912101154,-0.17002541678866656,0.1322557538765654
2013,25,0.06134938921180577,-0.10498682405129486,0.16633621326310064
2013,26,0.030298824430053273,-0.11236636208478037,0.14266518651483365
2013,27,-0.048022094215271593,-0.18572107453426182,0.13769898031899022
2013,28,0.010430386700116756,-0.12099474789394234,0.13142513459405908
2013,29,0.10103508441552922,-0.09485905985791734,0.19589414427344656
2013,30,0.03208070100820226,-0.13209515910702702,0.16417586011522928
2013,31,0.12118966044357471,-0.11890063482246928,0.24009029526604397
2013,32,0.03565421426980109,-0.12510739653626404,0.16076161080606513
2014,1,0.0183502278962262,-0.1447721734066489,0.16312240130287511
2014,2,0.09532016408707378,-0.06723898436862037,0.16255914845569414
2014,3,0.15623088993528889,-0.06467433904354929,0.2209052289788382
2014,4,0.003357237126921042,-0.13538496784424006,0.1387422049711611
2014,5,0.047075516133266326,-0.10757773567886922,0.15465325181213554
2014,6,0.1794433091005505,-0.02840827973550756,0.20785158883605806
2014,7,-0.1384425718733313,-0.2994260919725975,0.1609835200992662
2014,8,0.04656622076416639,-0.12622092325904438,0.17278714402321077
2014,9,0.04883565834599679,-0.09018994099120865,0.13902559933720543
2014,10,0.020948144063393848,-0.15438224980468948,0.17533039386808333
2014,11,0.11851234002609523,-0.09683480446145915,0.21534714448755438
2014,12,0.16997703416813703,-0.028692262562247852,0.1986692967303849
2014,13,0.0219595320322421,-0.1667100004904907,0.1886695325227328
2014,14,0.15645956177503617,-0.06224186014212001,0.2187014219171562
2014,15,0.0670073263986577,-0.1175929384868137,0.18460026488547138
2014,16,0.10889403150632315,-0.08469221303858217,0.1935862445449053
2014,17,0.13717170103820742,-0.05086866375455249,0.1880403647927599
2014,18,0.08730638421551351,-0.11743855265430622,0.20474493686981973
2014,19,0.09411298833707704,-0.09574394239737238,0.18985693073444943
2014,20,0.09347574497414968,-0.09876968451163114,0.19224542948578083
2014,21,0.07186377009245337,-0.11767010766008824,0.1895338777525416
2014,22,0.1109342752127711,-0.05683849125761744,0.16777276647038855
2014,23,0.0798018593494243,-0.0887027702314006,0.1685046295808249
2014,24,0.007962284105778927,-0.15739286762497848,0.1653551517307574
2014,25,0.05637853484281763,-0.10699767624995339,0.163376211092771
2014,26,0.08644721154546442,-0.09969087261451602,0.18613808415998045
2014,27,-0.04222822671537063,-0.17321869749854787,0.13099047078317724
2014,28,0.10811098312810596,-0.04281891883323729,0.15092990196134326
2014,29,0.08580394456017526,-0.10677324244125001,0.1925771870014253
2014,30,0.028895304309305203,-0.1286137656100234,0.15750906991932861
2014,31,0.09681654547999319,-0.10039152283569518,0.19720806831568838
2014,32,0.007141018545468114,-0.16558802582126136,0.17272904436672948
2015,1,-0.012811445254529374,-0.16070016923380076,0.14788872397927139
2015,2,0.1024208987666766,-0.0629493916154649,0.1653702903821415
2015,3,0.10310326425587224,-0.08562241697118761,0.18872568122705985
2015,4,-0.02059721350704624,-0.17210146734767237,0.15150425384062613
2015,5,0.016924504729391998,-0.12290782137326776,0.13983232610265978
2015,6,0.1376022966829913,-0.0716272478171731,0.2092295445001644
2015,7,-0.16411349124658603,-0.30697235799821226,0.14285886675162623
2015,8,0.038463313414298206,-0.11204252609100535,0.15050583950530355
2015,9,0.038751759554707554,-0.07295894940795533,0.11171070896266289
2015,10,0.03493219277280968,-0.1282472950031203,0.16317948777592997
2015,11,0.0600400038431097,-0.1106383476542086,0.1706783514973183
2015,12,0.16524536729334738,-0.023725723791437763,0.18897109108478513
2015,13,0.009073235351387154,-0.18694554145612752,0.19601877680751467
2015,14,0.1552265101779593,-0.07955136941111161,0.23477787958907093
2015,15,0.0762615785772418,-0.07560298658461248,0.1518645651618543
2015,16,0.10485806369240347,-0.1106102181854242,0.21546828187782768
2015,17,0.09546506773374652,-0.016316546290358783,0.1117816140241053
2015,18,0.04549773574930516,-0.11762324985061808,0.16312098559992322
2015,19,0.11128039229410636,-0.08545925420659711,0.19673964650070347
2015,20,0.041112963573535666,-0.14977335423494872,0.1908863178084844
2015,21,0.08047214372935496,-0.10209751904667767,0.18256966277603265
2015,22,0.10939470296976328,-0.07481664539612173,0.184211348365885
2015,23,0.0023314728011190056,-0.12496768059162043,0.12729915339273945
2015,24,-0.02797096254754905,-0.2033081816166876,0.17533721906913854
2015,25,0.07344572994972332,-0.1080971155397999,0.1815428454895232
2015,26,0.05852673970630651,-0.11173469407424869,0.1702614337805552
2015,27,-0.047388038191168214,-0.14752726384167805,0.10013922565050984
2015,28,0.10924078626754419,-0.04254614406145449,0.15178693032899868
2015,29,0.10173418420772595,-0.11230664773789807,0.214040831945624
2015,30,0.056207409603114655,-0.10336111257938499,0.15956852218249964
2015,31,0.08709926203246887,-0.11292212926662427,0.20002139129909313
2015,32,-0.010320650489925143,-0.1998127564642412,0.18949210597431607
2016,1,0.004675962495633179,-0.17537890858320146,0.18005487107883464
2016,2,0.06697051401329546,-0.05870991012565233,0.12568042413894778
2016,3,0.11741574686978762,-0.06741862164610943,0.18483436851589705
2016,4,0.012038932637638666,-0.1466143914683878,0.15865332410602648
2016,5,0.06318740434266079,-0.11107428864393619,0.174261692986597
2016,6,0.07602330270636593,-0.1022799312978835,0.1783032340042494
2016,7,-0.12904381633305295,-0.2770425213966244,0.14799870506357143
2016,8,0.05634259091733984,-0.08140464664829974,0.13774723756563959
2016,9,0.032908639997930145,-0.09688023344845269,0.12978887344638285
2016,10,0.04403067370046987,-0.1302602907356234,0.17429096443609327
2016,11,0.11237512833333163,-0.10182872935473275,0.21420385768806438
2016,12,0.2006782468627506,-0.0008100659736045104,0.2014883128363551
2016,13,-0.013257478516297994,-0.20710112911670558,0.1938436506004076
2016,14,0.14493112054214663,-0.07847027719191547,0.2234013977340621
2016,15,0.06911562766404611,-0.08386621317611467,0.15298184084016078
2016,16,0.07605156467137508,-0.12249854577993352,0.1985501104513086
2016,17,0.08563682791166372,-0.0363872720652417,0.12202409997690541
2016,18,0.07798683856926214,-0.09928998145080283,0.17727682002006495
2016,19,0.11236930160880831,-0.08765926506917311,0.2000285666779814
2016,20,0.047776613049069994,-0.15071716480163944,0.19849377785070943
2016,21,0.044272022901552965,-0.149360966595425,0.19363298949697796
2016,22,0.12386593399450518,-0.06555863892272544,0.18942457291723064
2016,23,0.03208953226703315,-0.0788729235509826,0.11096245581801575
2016,24,0.01381121276987507,-0.12494483455588028,0.13875604732575536
2016,25,0.06504420404835365,-0.1049657274661874,0.17000993151454105
2016,26,0.13167690097060358,-0.10062057739615346,0.23229747836675704
2016,27,-0.02622863565639655,-0.1429762433163063,0.11674760765990974
2016,28,0.1722939395416505,-0.04142587178798633,0.21371981132963686
2016,29,0.13419375812849843,-0.09316939493222832,0.22736315306072674
2016,30,0.0227671570778174,-0.13946823358670996,0.16223539066452736
2016,31,0.14040168922984542,-0.09709981629458948,0.23750150552443489
2016,32,-0.010723788618416386,-0.18169569030737862,0.17097190168896223
2017,1,0.02844726323713509,-0.13866553916787291,0.167112802405008
2017,2,0.11784497197944166,-0.03669987098956049,0.15454484296900214
2017,3,0.09303540487025241,-0.061431750055340406,0.15446715492559282
2017,4,-0.03481268780175295,-0.1663235689903335,0.13151088118858054
2017,5,0.03739095114362101,-0.11784114599730522,0.15523209714092623
2017,6,0.12515970714777502,-0.04993426225854108,0.1750939694063161
2017,7,-0.12019214981497228,-0.2921524839061679,0.1719603340911956
2017,8,0.08693434214352269,-0.07858003801669719,0.16551438016021988
2017,9,-0.02774739842047591,-0.12916871394264412,0.10142131552216821
2017,10,0.02168924669531247,-0.1088246056535083,0.13051385234882076
2017,11,0.09776752931666088,-0.10464550520105503,0.20241303451771592
2017,12,0.09094469057203547,-0.08612205223427148,0.17706674280630696
2017,13,0.0025667552851356135,-0.1631238229992444,0.16569057828438002
2017,14,0.1265928091454942,-0.04835262053019293,0.17494542967568713
2017,15,0.048655970065825116,-0.11387763792549506,0.16253360799132016
2017,16,0.09536352770833467,-0.10092157769491115,0.19628510540324584
2017,17,0.11899615039166545,-0.02560877343860324,0.14460492383026868
2017,18,0.08626686575988085,-0.09843471588227419,0.18470158164215505
2017,19,0.09972395954218971,-0.05849864083774779,0.15822260037993752
2017,20,0.013442884516021714,-0.1659112576745576,0.17935414219057932
2017,21,0.02981006946580056,-0.14923050235963609,0.17904057182543665
2017,22,0.06567027057855679,-0.08672112363161667,0.15239139421017345
2017,23,0.0394650571127686,-0.09436023330961603,0.1338252904223846
2017,24,-0.03652771821832701,-0.1572058597212866,0.12067814150295958
2017,25,0.08792173082390242,-0.08904661206136218,0.17696834288526458
2017,26,0.045465977167821414,-0.10877676048974544,0.15424273765756685
2017,27,-0.03589890609432267,-0.1660209530908351,0.13012204699651242
2017,28,0.05561620695466285,-0.07639443328705836,0.1320106402417212
2017,29,0.08520543181299978,-0.1310552611572974,0.21626069297029718
2017,30,0.07899857171908753,-0.1193899909201774,0.1983885626392649
2017,31,0.08902063284665296,-0.13407802890086734,0.2230986617475203
2017,32,-0.015436432971483782,-0.16302045530401943,0.14758402233253565
2018,1,0.008788656167313391,-0.13273725516836407,0.14152591133567746
2018,2,0.08663633930678749,-0.06353905835948843,0.1501753976662759
2018,3,0.0958783227100728,-0.06863766151813695,0.16451598422820973
2018,4,-0.005770263946840437,-0.1885673858565506,0.18279712190971018
2018,5,0.0502346674995664,-0.08369806397987554,0.13393273147944196
2018,6,0.17437351969691495,-0.01858708292902729,0.19296060262594222
2018,7,-0.16244667805384427,-0.31108041219610727,0.148633734142263
2018,8,0.07852601495006528,-0.10387928352299573,0.18240529847306103
2018,9,0.0611169286874329,-0.09291275372931851,0.1540296824167514
2018,10,0.04971479352544339,-0.10064173153594484,0.15035652506138825
2018,11,0.0869032621461292,-0.09753305835805395,0.18443632050418315
2018,12,0.1429814639926681,-0.049248677585250984,0.19223014157791907
2018,13,0.04611631715830633,-0.16003353207205004,0.20614984923035637
2018,14,0.11737751925693463,-0.06527295428438874,0.18265047354132335
2018,15,0.03834094636168217,-0.09988922752933875,0.13823017389102094
2018,16,0.1006780479028162,-0.0987417718768526,0.1994198197796688
2018,17,0.09885470319922796,-0.05352200431540737,0.15237670751463533
2018,18,0.07044369445978127,-0.10394813818799468,0.17439183264777597
2018,19,0.09346524274764967,-0.09138454740835271,0.1848497901560024
2018,20,0.11635923255500558,-0.12143108819562307,0.23779032075062864
2018,21,0.11150305883372535,-0.07265162520086958,0.18415468403459495
2018,22,0.1100478006593324,-0.0655777316807172,0.1756255323400496
2018,23,0.05117718466557086,-0.09095538385147307,0.14213256851704392
2018,24,0.026869541678846254,-0.1437794038609539,0.17064894553980015
2018,25,0.057598087655571284,-0.0838318397851857,0.141429927440757
2018,26,0.055186714954265526,-0.08992003796316295,0.14510675291742847
2018,27,-0.016865198072100185,-0.16699553526923397,0.15013033719713378
2018,28,0.11488730804491443,-0.05229410639278354,0.16718141443769796
2018,29,0.13277636625213152,-0.09610236230806912,0.22887872856020064
2018,30,0.016576260712135138,-0.1436331159393356,0.16020937665147073
2018,31,0.1521585668390566,-0.09649188941668227,0.24865045625573887
2018,32,0.006699163656008089,-0.15986527463025235,0.16656443828626044
2019,1,-0.005663354270232901,-0.14913514823115423,0.14347179396092133
2019,2,0.07507009676279619,-0.07504683694633672,0.15011693370913293
2019,3,0.11359342648519366,-0.03963812110642207,0.15323154759161572
2019,4,0.04107014769525552,-0.14581329101270485,0.18688343870796037
2019,5,0.08895464841763268,-0.07762416845128786,0.16657881686892054
2019,6,0.138080346181237,-0.057743858063368986,0.19582420424460598
2019,7,-0.17331618847087427,-0.3207649614146893,0.14744877294381503
2019,8,0.06491136862908853,-0.10900455786220085,0.1739159264912894
2019,9,0.039211370037171456,-0.11779118940379786,0.1570025594409693
2019,10,0.060443501779475994,-0.10344855238088167,0.16389205416035768
2019,11,0.10228826919913114,-0.10043875239804975,0.2027270215971809
2019,12,0.15860983341394252,-0.027751835063956808,0.18636166847789934
2019,13,0.03663625663008219,-0.17877008825955112,0.2154063448896333
2019,14,0.11223945660070633,-0.059767382828175675,0.172006839428882
2019,15,0.0746093974828872,-0.07147806617603815,0.14608746365892533
2019,16,0.108677008336727,-0.08511791238900925,0.19379492072573623
2019,17,0.11907593286591744,-0.02204495130177726,0.1411208841676947
2019,18,0.13724612522881863,-0.08560909111777981,0.22285521634659844
2019,19,0.07619831476087668,-0.06786463093167842,0.14406294569255512
2019,20,0.12247483881939658,-0.12062889028558255,0.24310372910497913
2019,21,0.09600255971960081,-0.08684173619942308,0.1828442959190239
2019,22,0.11552957957187271,-0.05183850822235367,0.16736808779422638
2019,23,0.07379246033410602,-0.07354067426760649,0.14733313460171252
2019,24,0.005715773310553729,-0.13792614235355405,0.14364191566410778
2019,25,0.09859354616484772,-0.09505292679587493,0.19364647296072265
2019,26,0.08458423454273234,-0.10016031312395468,0.18474454766668702
2019,27,-0.023327661851231696,-0.1513041530448726,0.1279764911936409
2019,28,0.09215444942378515,-0.07314596982645143,0.16530041925023659
2019,29,0.13978356041220774,-0.08365793698370469,0.22344149739591243
2019,30,0.05133985928958662,-0.10063997302477258,0.1519798323143592
2019,31,0.14705955308855412,-0.08817675557144564,0.23523630865999975
2019,32,0.025179259817403654,-0.11288741158203763,0.1380666713994413
2020,1,-0.007381656712381002,-0.16766177191678405,0.16028011520440305
2020,2,0.048048206277734096,-0.07935538952018452,0.1274035957979186
2020,3,0.06749424949118232,-0.06644600659001702,0.13394025608119936
2020,4,0.07728455457244454,-0.10787913361153925,0.1851636881839838
2020,5,0.04630182340991329,-0.0977232857563961,0.1440251091663094
